Movie Title,Review
The Matrix,"and this is all. because each explanation sounds wrong. sure, the acting,, the plot, the fight/action scenes are great. maybe unique. but the essence, for me, remains the basic idea . a fake reality against the pure truth. and the magic as clothes of each character. because it is more than a film. it is a revolution in the way to see a film and to discover reality. you are Neo. and the mythological mix of symbols and cultural references and the simple story who seems have more and more levels are more than fascinating - it is real. sure, Matrix has a lot of reviews and around it is very easy to say hypothesis, verdicts, opinions or, maybe, critics. it is enough to say it is a masterpiece. or the perfect fascinating fairy tale."
The Matrix,"You name it. Technology, CGI, flow of the story, the concept, action, romance, style, music,... everything you want is realized in this movie to the level of perfection. The scene where Neo and Trinity go to the virtual reality to save Morpheus is so fashionable that I screamed. The camera angle, costume, music, and the gunfights.. all these qualities shine the heroes. The entertainment value of this movie should not be overlooked because of its high quality and philosophy.I can see how much research Wachowski sisters put in to make their imaginations and concepts realized in the two-hour movie in plausible ways. How is dystopian future and present is connected? How does dream within a dream work? All the questions about their imaginary world is answered because they pay attention to details and they explain every existence and terms with logic one step at a time. There is no leap of logic, very tightly well-woven script.Their concept is not just future or imaginary anymore. In 2020, we see AI taking over many of works and jobs that humans used to do and invading privacy. Virtual reality games gain popularity over time, and you see Neo everywhere who adapts quickly in the Internet world and learn the combat game so fast and naturally.The impact of 'The Matrix' in the movie industry is more than imaginable. Of course, revolutionary visual effects with elaborated CGI techniques created iconic bullet-dodging scene of Neo. Because the Matrix system in the movie is kindly well-explained, it widens a scale of sci-fi genre. Hunger Games, Inception, Eagle Eye, Wall-E, and so many other movies that followed benefited from this epic work."
The Matrix,"The Matrix is a high concept film, that succeeds in its endeavour with awesome cinematography. Deserving of its praise, though not perfect.The concept and the villains are what I love most about it. Everything about the agents excellent, Hugo Weaving gives his best performance. Cypher who's Judas, the true villain of the film, the most sensible. The character development and the choice of casting in regards to Trinity, the only real weakness of the film. I feel like we could of got to know the Neo character some before this, we have no idea what he's thinking at any point, all we know is that he was the greatest hacker and that's because he's the one. The trinity character's too butch, the other female crew member in a lesser role too, what's with this? Like Cypher, I would rather just go back into the Matrix. I get that you become hardened in a certain environment, but I don't see that as the case here. So Trinity loves Neo and he has to love her back, okay. Laurence Fishburne's terrific as Morpheus."
The Matrix,"My review of the best epic Science Fiction Action film, The Matrix (1999) starring Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving, Joe Pantoliano, Marcus Chong and Gloria Foster.This was be the first movie I went to see in the movie theater with my mom when I was 15.years old, when I read in the magazines about The Matrix I was blown away and I wanted to see it right away. The Matrix is the best action sci-fi films that Keanu Reeves made in the 90's. It is one of my personal favorite movies.The Matrix is a (1999) American science fiction action film written and directed by The Wachowskis, starring Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving, and Joe Pantoliano.It depicts a dystopia future in which reality as perceived by most humans is actually a simulated reality called ""the Matrix"", created by sentient machines to subdue the human population, while their bodies' heat and electrical activity are used as an energy source. Computer programmer ""Neo"" learns this truth and is drawn into a rebellion against the machines, which involves other people who have been freed from the ""dream world"".Written and directed by the Wachowski brothers, this classic sci-fi action film stars Keanu Reeves as a lowly computer programmer who discovers his entire existence, and that of all mankind, is nothing but a simulation in a computer. The reality within a reality is a concept that's done before... but never like this - The Matrix requires absolute attention from his audience, least you'll be completely lost in a few minutes. With the help of supporting cast members Laurence Fishburne and Carrie-Anne-Moss, Reeves discovers that inside this simulation environment known as The Matrix, he can control, bend, and manipulate space-time... resulting in some of the most incredibly iconic images to ever grace the silver screen.The slow-motion ""bullet-time"" effects as they're known today were groundbreaking and revolutionary when we first saw them 12 years ago. Although Reeves is notorious for his inability to really convey much emotional range, his character here lends itself well to him as an actor. This is a movie that makes you think, makes you gasp, and makes totally forget where the 136-minutes went after finishing it. It's no wonder this film spawned two very successful sequels, and dozens of copy-cats. The Matrix, ""Visually revolutionary, and mind-blowing.""Keanu Reeves plays the main character, Neo, or Thomas A. Anderson and while he is not the perfect actor I think he does a pretty good job in The Matrix. He doesn't have the longest of lines which was probably a deliberate choice from the directors and it works because this gives him a better opportunity to work on posture and facial expressions and I must say that overall his body language is very good. Very clear and well defined. Laurence Fishbourne plays Neo's mentor Morpheus and he does an excellent job of it. His lines flow with a certain confidence and style that makes his character somewhat unique and interesting.Carrie-Anne Moss does a good job as well and succeeds in looking both cool and sexy in her leather outfit. Joe Pantoliano, a critically underrated actor does a brilliant job of bringing his character, Cypher, to life. He also played the roles in Underrated Daredevil (2003)and Bad Boys I & II. I can't say much about him because his character is pretty essential to the plot. Gloria Foster appears in a relatively small role that will have greater significance in the following films and she does a very good job.The best acting is provided by Hugo Weaving, however, in his portrayal of Agent Smith. It is really something to watch him act out the changes in his character. Agent Smith gains some human traits like anger, sense of dread, hate and eventually even a sly sense of humor. Two thumbs way up to Weaving who has created one of the finest screen villains of all time.Effects wise the film is simply stunning and it deservedly was awarded the Oscar for best effects (and was regrettably cheated out of a nomination in the Best Film category) ahead of even Star Wars. The reason that I think The Matrix deserves the Oscar for best effects is simply that the effects in The Matrix are more innovative than the ones in Star Wars. Just take a look at how many times the effects have been spoofed and you'll probably agree. The effects also help in the symbolism of the film and in creating a very dystopia atmosphere not unlike the one seen in Blade Runner and this works brilliantly.The film looks beautiful at all times and today 16 years later (my God has it already been 16 years?) the effects still hold their ground against new science fiction films. Add the effects to the brilliant editing and you have a visual masterpiece on your hands. Very well done.The film also won 4 Academy Awards including for best visual effects. 
10/10 for one of the best epic American science fiction action film's in the history movies like this and Aliens (1986) don't exist anymore. It is one of my personal favorite movies, it is the movie I saw with my mom in the movie theater it is memories on my mom who is no longer with us anymore and I miss he."
The Matrix,"So much greatness about this well done crafty philosophical masterpiece! One of the greatest films ever made; a true benchmark in cinema and huge meticulously brilliant cabinet file of important metaphors. I smile so much while watching The Matrix, I'm so happy it had a 20th anniversary. I'm beyond intrigued by these types of society thought-provoking gems; there aren't enough of them!!"
The Matrix,"20 years after its release, and several years since I last saw it, some reflections on the experience of rewatching The Matrix. In no particular order ...1) It still look great. I mean, this is one amazing, stylish looking phone. Very little about the look of the film has dated - the mobile phones, obviously, Neo's computer, and very briefly a couple of visual effects creak. But otherwise, this looks as amazing at it did on release. It's sumptuous.2) I think I was one of the many who misjudged Keanu Reeves all those yeas ago. I made easy jokes about his vacant stare and apparent intelligent. From this vantage point we can see he's been in a good number of successful, intelligent films. It's also become clear that within the industry he as a reputation as decent, hardworking man who is a pleasure to work with.3) It's apparent again how literate and cine-literate the film is. I knew this 20 years ago, but since then I've seen a lot more films and read a lot more books, and this time around I especially loved the way the film nods its head to other film genres and influences. I noticed a lot of Peckinpah, and did I see a nod to Kurosawa there too? And I was reminded that for an English Literature graduate like me, this is a goldmine of quotes, allusions and references.4) Seen 20 years on, its influence on cinema since is clear. There's a lot we could talk about here, but I was especially struck by how indebted a director like Christopher Nolan is (keeper of the flame of intelligent blockbusters), especially with Inception.5) I'd forgotten that the narrative ostensibly maintains uncertainty about Neo's identity until just before the end. I'm not sure this really works - anyone who's read many books or ever done an anagram will not find that the most suspenseful part of the narrative.6) Despite a run time of 2 and a quarter hours, it never flags and attention never wonders. The film fizzes with kinetic energy and the time flies by. It's a lean film, without a wasted moment.7) The film is, of course, packed with religious allusions. When I wrote a chapter on this for my BA Theology dissertation, I said I thought the film was neo-Bhuddist (forgive the pun, please), and I stand by that on rewatching. Of course, there's lots of allusions to Christian and other theology, and The Matrix spawned some really bad reading of film by Christians which has never really stopped. When will some Christians learn to read a film/book etc with integrity and understanding of what the film is trying to do? It's a spiritually confused mish-mash of a film - but still a gloriously entertaining one.8) All these years later, it turns out The Matrix was somewhat prophetic about the role technology would play in our lives. Humans permanently plugged in to networks? Different layers of reality that are somehow more real than what we think of as real? The Wachowskis saw all that and more coming 20 years ago. Artists are the weather vane of society; we really should learn to pay attention to them.9) Bottom line. I still bloody love this film. I'm trying to work out if I have the requisite strength to revisit the sequels...."
The Matrix,"The Wachowski brothers really did excel themselves with this movie. It's a brilliant movie on a number of different levels - the directing is excellent, the camera work is great, the visuals are stunning, the kung-fu is A+, acting is executed with style and conviction, and the plot is truly inspired. It's really hard to use enough superlatives on this movie!It'd be a 10/10, except for the ending. Having Neo do what he does at the end really lets it down, in my opinion. However, there's a couple of sequels on the way, so let's see what the Wachowskis can do to make up for it.Other than that, (and like I said above) the movie is operating on so many different levels that each time you watch it, you pick up something new... this isn't by accident, either. The Wachowski brothers had the actors read a number of definitive works (Simulation & Simulcra was one I believe) in modern literature and psychology, and applied liberal dashings of aspects of the major religions to provide the best sci-fi movie of the decade, if not ever.I'm yet to meet somebody who hasn't enjoyed it. It's my favourite movie to watch on a good cinema system, too."
The Matrix,"Truly a masterpiece in every way! If it wasn't for Fight Club this would my favorite; I've been on the fence about it. The Matrix along with They Live have the best metaphors about life/society, most of which a lot of the population aren't woke to!For example the entire speech Morpheus says ""The Matrix is everywhere. It is all around us. Even now, in this very room. You can see it when you look out your window or when you turn on your television. You can feel it when you go to work... when you go to church... when you pay your taxes. It is the world that has been pulled over your eyes to blind you from the truth. That you are a slave, Like everyone else you were born into bondage. Into a prison that you cannot taste or see or touch. A prison for your mind."" Among other brilliant quotes like when he talks about what the world has become, then mentions we have become this referring to a battery. So many genius lines I could list that I won't.The effects, stunts, lighting, sounds, and tone are outstandingly spot on! They really did train for the fight sequences for months I've seen all the special features plus more. Yes this is a sci-fi film, but I see it as a documentary as well. We're all slaves that take the blue pill throughout many things it's just hard to realize that. I also love what someone else said, it's a benchmark for sci-fi to come, that is very true and it's the last of its kind; movies aren't made like this anymore!A lot of people worked hard to make this film what it is. I respect that; I've always wanted to work on film just haven't had a way for many reasons. If you've read this far or even at all thanks and sorry! I usually don't leave a review this long, just thought it was worth it for this one. Check out my others if you're interested for now 10 out of 10 phenomenal movie in many ways!"
The Matrix,"'The Matrix' may not be one of the very greatest examples of its genre (like '2001', 'Metropolis', 'Blade Runner', 'Back to the Future', 'Star Wars Original Trilogy', 'Alien' and 'Aliens'), but that it is revolutionary in how its visuals and use of sound broke boundaries like had never been done before cannot be denied.It is not a film to be seen if people want character depth or relationship depth, with the forced and underdeveloped love subplot between Neo and Trinity being 'The Matrix's' sole weak spot. This ended up not being that huge a problem for me because everything else is so well executed.Particularly striking about 'The Matrix' is its production values. Simply put, the film looks amazing in its audacious production design, dazzling special effects that are some of the most ultra-cool and imaginative to exist, super slick editing and often jaw dropping cinematography. So much more than a film with ground-breaking special effects and use of camera work that broke boundaries.Use of sound was also striking, and how the pulsating and hypnotic music score was used. Andy and Larry Wachowski direct adeptly, while the script is an intelligent mix of complex and well-explored themes, mysticism, philosophy and even Lewis Carroll and the story is often invigorating and intensely taut with a smart concept brilliantly done.Action is superbly shot and edited, and the way it is choreographed is relentlessly intense and breathless in its energy, Kung Fu has rarely been more vertigo-inducing (despite how this sounds, this is not a bad thing as it added hugely to the intensity and paranoia of the story's atmosphere) on film.Keanu Reeves is in one of his best and most iconic roles and has never looked cooler, certainly has not looked this comfortable for a while before then. Carrie Anne Moss is strong. Even better are an imposingly charismatic Laurence Fishburne (also in one of his best roles), an amusing Joe Pantoliano and a deliciously wicked Hugo Weaving.Summing up, not one of the best of the genre but a mile-stone nonetheless and a great one. Followed by two sequels, both nowhere near in the same ball-park. 9/10 Bethany Cox"
The Matrix,"In the late 90s, summer blockbusters were really suffering quality. There were films like Godzilla, Armageddon, deep impact etc. Point is that these summer blockbuster movies only focused on special effects due to the groundbreaking effects of Jurassic Park, and forgot to give us engaging stories and compelling characters, which became tiresome. In 1999, the matrix was released and blew everyone's mind. The audience were talking about how deep and philosophical, cerebral film it is, something new and innovative. But is it really that? The answer is, to be honest, no.The idea of a society that realize their reality is an illusion and have to fight authorities is not really new. It has been done in TV episodes, satire, books and many other medium. In fact, even anime did that idea before, just 4 years prior (ghost in the shell). The film is very much outdated, silly, pretentious and not as smart as the movie thinks it is.There are major problems with the movie, particularly the characters. The characters are so dull, uninteresting and bland that it is so hard to get invested in them. Morpheus is your typical mentor figure, Trinity is a boring character, with so little expressions to show and have zero chemistry with Neo, the main character. There is no reason for her to be in love with him. There has not been a single scene which indicates they should be together. And as for Neo, he is as interesting as a plank of wood, having almost no personality, poor facial expressions. And to top it off, there hasn't been a solid proof why he is ""the one"". There isn't anything special about him, he doesn't have any leadership skills, he doesn't even know what AI is or what EMP stands for.There is also another major problem. And it's a huge plot hole in the film. Why is there a matrix? Why is this system needed? The humans are planted, so why need to give them a matrix? All they need to do is just find a way to keep the human energy alive. The film is so pretentious, and has this confidence that is smart, but has one of the most cop out endings in a blockbuster movie. Trinity saves Neo with the power of love. How is something like that left in a ""cerebral"", ""philosophical"" movie, when it has an ending that belongs in fairy tales? It's stupid, forced and doesn't add up.So for all the rant this review has, is the film terrible? Not quite. In fact, it's a decent movie with some clever ideas and analogies, and props for having a major impact on film making and actually trying to do something different in the action genre as well as blockbuster movies, but it's not really the masterpiece it is claimed to be. It's outdated and is deeply flawed. But to some extent, it is understandable why many people love it."
The Matrix,"Really, my summary says it all.It's a cute premise overwhelmed by its need to be cool at the expense of plot, characters, meaning, or consistency. It has philosophical and literary pretensions that come off as kindergarten philosophy at best and ham-handed at worst. Luckily, these can be ignored fairly easily.Good action sequences for the most part. Most of the cast is summer-movie capable. i.e. Their acting is neither embarrassing nor impressive. Keanu gives his second-best performance ever (after Bill and Ted's Excellent Adventure). Unfortunately, that is likely merely the convergence of his naturally confused look with the confusion inherent to the character.All things considered a fun action movie provided you don't buy the hype telling you that it is so much more.By the way, stop with this one. This movie is watchable and complete in its own and is only degraded by its truly dreadful sequels. If this movie is the triumph of style over substance, its sequels are the cruel beating and maiming of substance by style gone bad."
The Matrix,"The Matrix...when I first heard about it, I expected just another sci-fi action thriller.  Good and filled with insane stunts, but not terribly intelligent.Boy, was I wrong.  Oh, the stunts are there in spades, all right, and yes, they are awesome.  And the special effects are absolutely amazing (even if similar ones have been used in other movies as a result- and not explained as well).But the movie has plot as well.  It has characters that I cared about.  From Keanu Reeves' excellent portrayal of Neo, the man trying to come to grips with his own identity, to Lawrence Fishburne's mysterious Morpheus, and even the creepy Agents, everyone does a stellar job of making their characters more than just the usual action ""hero that kicks butt"" and ""cannon fodder"" roles.  I cared about each and every one of the heroes, and hated the villains with a passion.  It has a plot, and it has a meaning...and lo and behold, a plot does help the fight scenes!  Just try it, if you haven't seen the movie before.  Watch one of the fight scenes.  Then watch the whole movie.  There's a big difference in the feeling and excitement of the scenes- sure, they're great as standalones, but the whole thing put together is an experience unlike just about everything else that's come to the theaters.  Think about it next time you're watching one of the more brainless action flicks...think how much better it COULD be.All I can say is WATCH THIS MOVIE.  If you haven't, you're missing out on one of the best films of all time.  It isn't just special effects, folks."
Battlefield Earth,"My spouse and I went to see this on opening night. We were expecting to see an extremely bad and costly film, and we were not really disappointed. It is a testament to John Travolta's genius that his career survived this disaster at all.As they say, garbage-in, garbage out. Start with an L Ron Hubbard novel (your first mistake) featuring a completely plagiarized dark-skinned, war-like and hairy alien culture with wrinkly foreheads (if this sounds like Klingons to you, I thought so too!), and add unfortunate Barry ""can't get a break"" (or maybe it should be 'cant pick a script') Pepper and all you need is Travolta himself - playing the arrogant, merciless, slightly effeminate and quite under-sized leader of the alien colonists. Remove any hint of character development from the script and use the worst of the worst black box technobabble explanations for plot devices. Finally, stay true to the idiotic gibberish you based the film on in the first place, and you've got the makings of a rolling-on-the-floor comedy.In fact, opening night, in a packed theater, people started laughing out loud about 20 minutes into the film and never really stopped. We had a great time that night. Halfway through the film more than half the crowd was actually interacting with the film, asking ""Mr Worf, where's Commander Riker?"" and asking troublesome questions about how many hundreds of years gas would remain viable in the gas-tank of a Harrier.If you need to know about the plot - it's this simple - Earth has been conquered by an amazingly stupid group of Klingon-like aliens, and the remaining humans live in a large domed slave labor camp where they are taught that their sole purpose is servitude because they are stupid, weak, etc. Barry Pepper somehow becomes convinced that he's not born to be a slave, and learns to fly a harrier, etc. It's really not worth the effort of typing. There are a few not-so-subtle and not very original but good messages about ethnocentrism to be found here, but not much else. Some day when you need a good laugh, rent this or borrow it from your local bad film collector."
Battlefield Earth,"Has to be the worst film ever made, nothing makes actually sense, the filming, framing, style, tone filters, audio, editing, just about everything in this film is horrendous. 2.5 is too high for this film, this is the moment you wished a negative would pop up magically so you could push it further down."
Battlefield Earth,"Battlefield Earth has become something of a legend. It's the Holy Grail of Hollywood crap from the decade if not beyond and is quite possibly ""that which we do not speak of"" among scientologists. I was never one to pay much attention to critics, I always liked to watch and decide for myself but even I couldn't resist being strayed from any interest by the aura of disdain that surrounded this movie back in 2000. I was 16 then and any sci-fi adventure movie should've been worth a view, but not this one. Now, eleven years later I finally sat down to give it a shot and not only does it live up to it's reputation, it surpasses it.I was expecting a bad a movie. I was expecting cheesy performances and a weak a script but I got so much more. Battlefield Earth is a garbled mess from start to finish. We begin, as you might have guessed, on earth. A tribe of caveman-esque people struggle to survive. They're warned of a beast that prowls the land just beyond the horizon and are told of demons that rule the planet. But one brave dude, played by Barry Pepper decides there's more out there worth seeing and sets out to prove it. That beast they're all scared of? That's a statue from a long since abandoned mini-golf course. And those demons they're always whining about? They're a race of aliens from the planet Psychlo that have enslaved the human populace. For you see this isn't earth billions of years ago but earth in the future where the humans are no longer the dominant lifeforce and it's been so long since they had any power they're not even aware of how badly they got screwed over. This might seem like a spoiler...like I just blew a twist for you...but nope...fear not. Because thanks to a lame subtitle at the opening we already know this is ""A Saga of the Year 3000,"" and thanks to some other on screen text that we apparently needed we also already know that the human race is nearly extinct. Which basically means that if you actually managed to get to this movie without having seen any previews you still won't be in for any surprises. Because who wants to be surprised by a movie right? That would be stupid.The basic idea behind this introduction to the world isn't actually bad, having us start on what seems like a primitive society and seeing the truth revealed in layers has been done before but it can be effective even in spite of those spoilerific titles at the beginning. The problem though is this information is thrown at us within about 15 minutes of screen time. The whole movie feels very rushed and none of the scenes have any room to breath and we're treated to the same split wipe transition every 5 minutes or so. I won't break down the plot any more than that because there's really no need...let's just say the badguys do some stuff, the goodguys get involved and they want to stop being slaves...because well, being a slave sucks.The director seems determined to make this movie a visual feast but really doesn't know how. Every camera in the entire movie is tilted, which can make for an interesting shot, but when EVERY DAMN shot is done the same way it holds no artistic merit what so ever...instead it looks like they were working with a broken tripod. There's really nothing visually interesting about this movie at all except for the establishing shots of the planet Psychlo, which is only because they remind you of Blade Runner. In fact I'm pretty sure they just tinted a few shots from Blade Runner purple and cut them into this movie.The aliens are essentially just people with dreadlocks and slightly bigger, hairier hands with an extra finger and apparently they're also really stupid. You see, they have access to all of Earth's history and the capability to learn how to decipher it but evidently nobody thought it was a good idea which is why they think the favorite meal of a human is uncooked rat, and they can't be sure of man's ability to fly without tossing them in the air as a test. To top it all off the alien performances are so goofy they lose all menace. John Travolta and Forest Whitaker have careers full of great performances but with this material they look like a High School theater troupe.There might've actually be a decent story to be mined out of this mess but the people involved just weren't able to find it. I like to give credit where credit is due even in movie's I'm not fond of, it's not too often I find a movie with no redeeming qualities to be found but I'm afraid Battlefield Earth just made the list."
Battlefield Earth,"3 seconds in: The title is cheesy green and beneath the words 'battlefield earth' is a subtitle: 'the saga of the year 3000'... Not an auspicious start!3 minutes in: The camera is always on a tilt. It's like watching the old Batman TV show with Adam West. My neck is starting to ache already. My friend wonders aloud if they have put the film into the projector at a funny angle.10 minutes in: That scene was ripped straight from bladerunner11 minutes in: So was that one...12 minutes in: Hey look the costumes are out of dune!14 minutes in: Hey look the aliens look like klingons15 minutes in: Hey! They speak like klingons too!16 minutes in: Hey. The computer displays are out of predator!17 minutes in: John travolta shows up. He's funny, it might start to pick up from here... maybe...?20 mintues in... or maybe not.30 minutes in: Why are these aliens so stupid! Let's not only leave our captive human slaves unattended but let's actually *inject* their brains with all the information about our race and then take them to the library and give them the declaration of independence to read. That won't make them dangerous or rebellious at all!40 minutes in: Barry pepper does his oscar winning speech: ""we will fight for our freedom, and we will win. Are you with me? ARE YOU WITH ME?"" The Scots all shout ""yes William, I guess we didn't get all dressed up for nothin""...45 minutes in: John Travolta snarls ""When we took over your planet all of the forces on earth put up a fight for a measly 9 minutes before they were defeated. There is nothing you can do to stop us!!!""...I'm left wondering if a race so stupid could have defeated mildly intelligent things like humans in 9 decades let alone 9 minutes.55 minutes in: Why are the aliens after gold???? Why is this making no sense???1 hour in: There hasn't been any middle setpiece yet. Actually nothing has happened at all.1 hour 15 minutes: Did i just lose time? Was I asleep? Had I slept? what's happening? do I care?1 hour 30 minutes: Maybe the middle set piece is just late... maybe one will come along in a minute?1 hour 45 minutes: ... hmmm, maybe not.1 hour 50 minutes: Oooo goody the humans have come up with a plan to get rid of these incredibly stupid alien's. Finally.1 hour 51 minutes: Could you repeat the plan please? It made no sense and I think I might need to understand it so that the rest of the film is coherent?1 hour 55 minutes: Cool, our heroes have found a hangar of fighter planes in Texas. The caveman humans learn to fly Harrier jump-jets in 6 days. Very impressive indeed!1 hour 56 minutes: ...But since the Harriers have been sitting in a hangar for 1000 years how come they are still fully fueled and shiny with working weapons?? Never mind. I guess we're not supposed to notice that.2 hours: Yayyy the fighting has begun! Ooo look, some pretty explosions. Cool - a building fell down! The humans are stopping to throw chairs through windows. That will defeat the aliens for sure!2 hours 2 minutes: Hang on just one moment? Isn't this supposed to be BATTLEFIELD earth? There are about 15 humans and 10 aliens. Shouldn't they have called it 'slight scuffle earth' or 'schoolyard fight earth' instead?2 hours 10 minutes: Please somebody kill me now.2 hours 15 minutes: YAY! the head alien has managed to blow his entire race up by being really stupid.2 hours 20 minutes: Where's the exit! Take me home please."
Battlefield Earth,"...not because Travolta is in dreds, not because of the alleged scientology subliminal messages, but because it is one of the worst movies ever made.I do not use that term lightly.  I consider myself a lover of bad movies, movies that can be enjoyed for their lack of success.  ""Battlefield Earth"" goes well beyond that into the realm of slow torturous pain.I saw this movie because I expected it to be bad, and even I was shocked at how bad it was.  Just plain bad.  In nearly every respect.I suppose I should note that the ear-bleeding sound effects sounded pretty realistic.  And they were loud.  So the guy who did the sound shouldn't be ashamed.  Everyone else that worked on this movie, bow your heads.Director Roger Christian has put together one of the worst movies sci-fi or otherwise that I have seen.  Loaded with uninteresting characters, a dumb plot, ridiculous gaping holes in logic, terrible direction, only so-so special effects, and a huge length for a movie this bad (over two hours), ""Battlefield Earth"" is already being compared to ""Plan 9 From Outer Space."" In my book, it's a fair comparison.Take the direction.  Sure Ed Wood had no clue what he was doing, but at least he pointed the camera directly at the actors when they talked. Christian decides he's going to be original and tilt the camera at least 45 degrees everytime someone says anything.  The whole movie I was tilting my head side to side, trying to keep up.The effects, well ""Plan 9"" had pie tins in strings.  ""Battlefield Earth"" has a couple of nifty CGI effects, but the final length battle sequence is filmed in a very dark blue setting, rendering it impossible to see who is shooting who at any given moment.  Of course, even if I had known it wouldn't have made much of a difference because I really didn't care about any of the characters one way or another.Gaping continuity?  Well, ""Plan 9"" had scenes in cars that began in the day, then turned to night when people got out of the cars.  In ""Battlefield Earth"", the Psychlos can discover gold veins in difficult to reach mountains, but somehow totally miss out on Fort Knox, still completely stocked with gold 1,000 years in the future.  Cavemen learn not only to speak and work together, but operate Harrier jets within a week.  How did they learn you ask?  Well on a Harrier jet flight simulator of course, somehow still working on electricity 1,000 years in the future.  More?  The cavemen communicate with walkie-talkies in the final battle.  How do they still work?  They found fresh batteries?  Next Duracels I see, they better say ""Best if used before 3005.""Is ""Battlefield Earth"" worse than ""Plan 9""?  I'd have to say yes.  ""Plan 9"" is so cheesy and goofy you have to laugh.  Just fun to watch.  After about an hour of ""Earth"" I wanted to hurt someone.  After two hours and it was still going, I wanted to hurt myself.  Avoid, even for lovers of dumb movies."
Battlefield Earth,"This movie is a complete mess. Everything--EVERYTHING--about this movie sucks. The acting, the characters, the dialogue, the storyline, the camera angles, the tinted film, and even the very logic of it! If you want to teach someone about plot holes, pop Battlefield Earth into your DVD player. If you can find a copy; not too people have wanted to rent this movie, so copies of it are rare.This movie is painful to watch. It hurts my eyes because everything is so tinted, it hurts my neck because everything is so angled, and it hurts my ears because the acting is so bad. Oh, and trying to figure out why someone thought this would make a good movie gave me a headache. All that being said, I cannot hate this film like some other movies, and I think it's because no one thinks it's good. I feel like it didn't do anything to me. I didn't see it in theatres and I didn't rent it, it just soaked up a couple hours of TV time. And, I have to admit, it was a lot of fun watching how gut-wrenchingly awful this movie could get.And it got awful. People have called Plan 9 from Outer Space the worst movie of all time. I disagree. I firmly believe that Battlefield Earth is the worst movie of all time. It had a budget, so it had no excuse to be awful. This is the worst movie ever made. It's painful to watch, it makes no sense, and watching John Travolta, Barry Pepper, and Forest Whitaker act in this movie was like watching Goofy. Actually, I think I'd like to see a version where Goofy plays Terl.0/10"
Battlefield Earth,"It was with a certain morbid curiosity and a near certainty that I would be seeing an awful movie that I rented Battlefield Earth, and I must say the movie exceeded all of my expectations, it is indeed exceptionally terrible. Upon finishing the film I immediately checked to see if Ed Wood had directed it, then I remembered he has been dead for some time, but no worries Roger Christian is here to take his place.I'm not real sure where to begin because there is nothing good to start with and so much bad to describe, but I might as well start from the top. Earth has been taken over by an evil alien race that is scouring the universe for gold....yeah gold, don't know why but they want it. Earth has been occupied for a thousand years by these aliens and they are still here, searching for gold. They haven't bothered to raid the bank vaults of the world, they are too busy digging for the stuff....no really, part of the plot later hinges on the humans finding and raiding Fort Knox to supply gold to the aliens to fool them into thinking the humans are mining when they are secretly planning a revolt....I'm not kidding, but that comes later.The few remaining humans are savage tribal creatures scratching out a miserable existence as primitive hunter-gatherers. Later on they learn to fly Harrier jets and dogfight alien ships with only a few days of work, they must have been passing down fighter pilot lore for the last ten centuries or so. The main character, Jonnie Goodboy (Barry Pepper) and no I'm not making up that name either, leaves the safety of his tribe because he doesn't believe in the aliens and his dad has just died. His dad's death is very emotional, even though he never appears on camera, is never referred to ever again in the film, and the mourning lasts for about three seconds before the cut to the next scene. Anyway he gets captured by the aliens in a shopping mall and taken to their base. There follows a terrible scene where Jonnie Goodboy does battle with the alpha male in the prison population over who gets to eat first, Jonnie defeats him, and proclaims that everyone will eat at the same time from now on with thunderous cheers from the riff raff....pretty powerful stuff. I've already wasted a lot of time bashing this film so I'll just finish by saying that Jonnie Goodboy gets hooked up to a learning machine, becomes really educated, learns to fly, plans a revolt, does a little nuclear engineering, and blows up a planet. Pretty good for a guy whose most advanced tools were sticks and rocks earlier in the film. Oh one last thing, at least half the film is shot at a fifteen degree angle, we're not sure why, and once again slow motion doesn't make a bad scene better, it just makes it take longer."
Battlefield Earth,"Actually, was anyone involved with this total disaster thinking at all? My personal guess: no, and if they were, I'd rather not know about what.None of the reviews have done BE justice. Having heard what a start to finish mess this was, my brother and I decided to watch it, just for fun. It was horrible beyond all our expectations - and not in a fun way. And so I can now tell anyone who's interested: You must see this movie yourself to realize the sheer magnitude of its badness, stupidity, and ineptitude.I've heard that BE cost about 70 million dollars to make - though how anyone could have greenlighted it is a great mystery. Since there was nothing on screen to indicate why it had cost that much, my brother and I have also worked out how the budget was allocated:* Travolta's salary, plus assorted managers and hangers on: 40 million.* Special effects, film, sets, costumes, makeup and hair extensions: 25 million.* all other salaries: $4,999,888.* script: $112 and change.Though that still doesn't begin to explain the end result. I give up. I'll never understand how Travolta managed to get BE made, or released, for that matter. Why is he tanking his career again? Who knows? After this, why should anyone care? Ah, well. I hope he finds something better to act in in the future; I honestly can't see how he could come up with something worse.I never thought I'd give anything a 1, but this is indeed as worthy a candidate as I've ever seen. So, * is my vote, and I'd rate it lower if it were possible. Just... incredible. Watch and learn."
